id,num,country,model,ccm_null,climate,ccm_driver
417,67,Laos,Ebisuzaki,0.500306261,Temperature,0.65080788
418,68,Laos,Ebisuzaki,0.528685666,Temperature,0.65080788
419,69,Laos,Ebisuzaki,0.230620552,Temperature,0.65080788
420,70,Laos,Ebisuzaki,0.258119484,Temperature,0.65080788
421,1,Dominican Republic,Seasonal,0.353063541,Temperature,0.247046882
422,2,Dominican Republic,Seasonal,0.194269458,Temperature,0.247046882
423,3,Dominican Republic,Seasonal,0.268530098,Temperature,0.247046882
424,4,Dominican Republic,Seasonal,0.245066644,Temperature,0.247046882
425,5,Dominican Republic,Seasonal,0.28307119,Temperature,0.247046882
426,6,Dominican Republic,Seasonal,0.275007685,Temperature,0.247046882
427,7,Dominican Republic,Seasonal,0.246636599,Temperature,0.247046882
428,8,Dominican Republic,Seasonal,0.278709033,Temperature,0.247046882
429,9,Dominican Republic,Seasonal,0.263023212,Temperature,0.247046882
430,10,Dominican Republic,Seasonal,0.288139583,Temperature,0.247046882
431,11,Dominican Republic,Seasonal,0.287914579,Temperature,0.247046882
432,12,Dominican Republic,Seasonal,0.277865158,Temperature,0.247046882
433,13,Dominican Republic,Seasonal,0.186679819,Temperature,0.247046882
434,14,Dominican Republic,Seasonal,0.270247345,Temperature,0.247046882
435,15,Dominican Republic,Seasonal,0.288440094,Temperature,0.247046882
436,16,Dominican Republic,Seasonal,0.150886146,Temperature,0.247046882
437,17,Dominican Republic,Seasonal,0.252367872,Temperature,0.247046882
438,18,Dominican Republic,Seasonal,0.256272927,Temperature,0.247046882
439,19,Dominican Republic,Seasonal,0.28438157,Temperature,0.247046882
440,20,Dominican Republic,Seasonal,0.27976397,Temperature,0.247046882
441,21,Dominican Republic,Seasonal,0.285328338,Temperature,0.247046882
442,22,Dominican Republic,Seasonal,0.213876766,Temperature,0.247046882
443,23,Dominican Republic,Seasonal,0.279015125,Temperature,0.247046882
444,24,Dominican Republic,Seasonal,0.257442942,Temperature,0.247046882
445,25,Dominican Republic,Seasonal,0.267772034,Temperature,0.247046882
446,26,Dominican Republic,Seasonal,0.269120518,Temperature,0.247046882
447,27,Dominican Republic,Seasonal,0.308439641,Temperature,0.247046882
448,28,Dominican Republic,Seasonal,0.348725477,Temperature,0.247046882
449,29,Dominican Republic,Seasonal,0.266066135,Temperature,0.247046882
450,30,Dominican Republic,Seasonal,0.301242192,Temperature,0.247046882
451,31,Dominican Republic,Seasonal,0.3791617,Temperature,0.247046882
452,32,Dominican Republic,Seasonal,0.277861673,Temperature,0.247046882
453,33,Dominican Republic,Seasonal,0.28235172,Temperature,0.247046882
454,34,Dominican Republic,Seasonal,0.247831075,Temperature,0.247046882
455,35,Dominican Republic,Seasonal,0.206330451,Temperature,0.247046882
456,36,Dominican Republic,Seasonal,0.253564164,Temperature,0.247046882
457,37,Dominican Republic,Seasonal,0.260780042,Temperature,0.247046882
458,38,Dominican Republic,Seasonal,0.213008638,Temperature,0.247046882
459,39,Dominican Republic,Seasonal,0.305802806,Temperature,0.247046882
460,40,Dominican Republic,Seasonal,0.205774871,Temperature,0.247046882
461,41,Dominican Republic,Seasonal,0.295066181,Temperature,0.247046882
462,42,Dominican Republic,Seasonal,0.183373628,Temperature,0.247046882
463,43,Dominican Republic,Seasonal,0.32975433,Temperature,0.247046882
464,44,Dominican Republic,Seasonal,0.31030098,Temperature,0.247046882
465,45,Dominican Republic,Seasonal,0.232123799,Temperature,0.247046882
466,46,Dominican Republic,Seasonal,0.323871301,Temperature,0.247046882
467,47,Dominican Republic,Seasonal,0.294187317,Temperature,0.247046882
468,48,Dominican Republic,Seasonal,0.277735452,Temperature,0.247046882
469,49,Dominican Republic,Seasonal,0.296839318,Temperature,0.247046882
470,50,Dominican Republic,Seasonal,0.347825981,Temperature,0.247046882
471,51,Dominican Republic,Seasonal,0.295685869,Temperature,0.247046882
472,52,Dominican Republic,Seasonal,0.266598308,Temperature,0.247046882
473,53,Dominican Republic,Seasonal,0.194525814,Temperature,0.247046882
474,54,Dominican Republic,Seasonal,0.233237879,Temperature,0.247046882
475,55,Dominican Republic,Seasonal,0.23396047,Temperature,0.247046882
476,56,Dominican Republic,Seasonal,0.237319481,Temperature,0.247046882
477,57,Dominican Republic,Seasonal,0.31500509,Temperature,0.247046882
478,58,Dominican Republic,Seasonal,0.24014721,Temperature,0.247046882
479,59,Dominican Republic,Seasonal,0.22342457,Temperature,0.247046882
480,60,Dominican Republic,Seasonal,0.17887102,Temperature,0.247046882
481,61,Dominican Republic,Seasonal,0.19249149,Temperature,0.247046882
482,62,Dominican Republic,Seasonal,0.343613568,Temperature,0.247046882
483,63,Dominican Republic,Seasonal,0.311793672,Temperature,0.247046882
484,64,Dominican Republic,Seasonal,0.288264368,Temperature,0.247046882
485,65,Dominican Republic,Seasonal,0.240037735,Temperature,0.247046882
486,66,Dominican Republic,Seasonal,0.239607805,Temperature,0.247046882
487,67,Dominican Republic,Seasonal,0.317374325,Temperature,0.247046882
488,68,Dominican Republic,Seasonal,0.246650517,Temperature,0.247046882
489,69,Dominican Republic,Seasonal,0.243094964,Temperature,0.247046882
490,70,Dominican Republic,Seasonal,0.283567029,Temperature,0.247046882
491,1,Dominican Republic,Ebisuzaki,0.009641284,Temperature,0.247046882
492,2,Dominican Republic,Ebisuzaki,0.138097525,Temperature,0.247046882
493,3,Dominican Republic,Ebisuzaki,0.191833402,Temperature,0.247046882
494,4,Dominican Republic,Ebisuzaki,0.14223656,Temperature,0.247046882
495,5,Dominican Republic,Ebisuzaki,0.138741279,Temperature,0.247046882
496,6,Dominican Republic,Ebisuzaki,0.072097742,Temperature,0.247046882
497,7,Dominican Republic,Ebisuzaki,0.185102293,Temperature,0.247046882
498,8,Dominican Republic,Ebisuzaki,0.35747354,Temperature,0.247046882
499,9,Dominican Republic,Ebisuzaki,0.232119395,Temperature,0.247046882
500,10,Dominican Republic,Ebisuzaki,0.105773883,Temperature,0.247046882
501,11,Dominican Republic,Ebisuzaki,0.030354655,Temperature,0.247046882
502,12,Dominican Republic,Ebisuzaki,0.356525963,Temperature,0.247046882
503,13,Dominican Republic,Ebisuzaki,0.04522854,Temperature,0.247046882
504,14,Dominican Republic,Ebisuzaki,0.069404395,Temperature,0.247046882
505,15,Dominican Republic,Ebisuzaki,0.47563343,Temperature,0.247046882
506,16,Dominican Republic,Ebisuzaki,0.14178365,Temperature,0.247046882
507,17,Dominican Republic,Ebisuzaki,0.07767296,Temperature,0.247046882
508,18,Dominican Republic,Ebisuzaki,0.13991767,Temperature,0.247046882
509,19,Dominican Republic,Ebisuzaki,-0.034548601,Temperature,0.247046882
510,20,Dominican Republic,Ebisuzaki,0.094479004,Temperature,0.247046882
511,21,Dominican Republic,Ebisuzaki,-0.157976597,Temperature,0.247046882
512,22,Dominican Republic,Ebisuzaki,0.272255514,Temperature,0.247046882
513,23,Dominican Republic,Ebisuzaki,-0.010587547,Temperature,0.247046882
514,24,Dominican Republic,Ebisuzaki,0.200957198,Temperature,0.247046882
515,25,Dominican Republic,Ebisuzaki,0.393942445,Temperature,0.247046882
516,26,Dominican Republic,Ebisuzaki,0.016604864,Temperature,0.247046882
517,27,Dominican Republic,Ebisuzaki,0.135820628,Temperature,0.247046882
518,28,Dominican Republic,Ebisuzaki,0.082604863,Temperature,0.247046882
519,29,Dominican Republic,Ebisuzaki,-0.140778172,Temperature,0.247046882
520,30,Dominican Republic,Ebisuzaki,0.129451048,Temperature,0.247046882
521,31,Dominican Republic,Ebisuzaki,0.202084164,Temperature,0.247046882
522,32,Dominican Republic,Ebisuzaki,0.06166881,Temperature,0.247046882
523,33,Dominican Republic,Ebisuzaki,-0.046368636,Temperature,0.247046882
524,34,Dominican Republic,Ebisuzaki,0.261889999,Temperature,0.247046882
525,35,Dominican Republic,Ebisuzaki,-0.063329505,Temperature,0.247046882
526,36,Dominican Republic,Ebisuzaki,0.314209978,Temperature,0.247046882
527,37,Dominican Republic,Ebisuzaki,0.326254003,Temperature,0.247046882
528,38,Dominican Republic,Ebisuzaki,0.372350462,Temperature,0.247046882
529,39,Dominican Republic,Ebisuzaki,0.020748953,Temperature,0.247046882
530,40,Dominican Republic,Ebisuzaki,0.036048816,Temperature,0.247046882
531,41,Dominican Republic,Ebisuzaki,0.327255918,Temperature,0.247046882
532,42,Dominican Republic,Ebisuzaki,0.488375307,Temperature,0.247046882
533,43,Dominican Republic,Ebisuzaki,-0.209416125,Temperature,0.247046882
534,44,Dominican Republic,Ebisuzaki,0.041865483,Temperature,0.247046882
535,45,Dominican Republic,Ebisuzaki,-0.138043207,Temperature,0.247046882
536,46,Dominican Republic,Ebisuzaki,0.369481526,Temperature,0.247046882
537,47,Dominican Republic,Ebisuzaki,0.094873928,Temperature,0.247046882
538,48,Dominican Republic,Ebisuzaki,0.098697629,Temperature,0.247046882
539,49,Dominican Republic,Ebisuzaki,0.250333301,Temperature,0.247046882
540,50,Dominican Republic,Ebisuzaki,-0.072953625,Temperature,0.247046882
541,51,Dominican Republic,Ebisuzaki,0.20855072,Temperature,0.247046882
542,52,Dominican Republic,Ebisuzaki,0.235505064,Temperature,0.247046882
543,53,Dominican Republic,Ebisuzaki,0.196062893,Temperature,0.247046882
544,54,Dominican Republic,Ebisuzaki,-0.129575221,Temperature,0.247046882
545,55,Dominican Republic,Ebisuzaki,0.167918931,Temperature,0.247046882
546,56,Dominican Republic,Ebisuzaki,0.059582871,Temperature,0.247046882
547,57,Dominican Republic,Ebisuzaki,0.118270911,Temperature,0.247046882
548,58,Dominican Republic,Ebisuzaki,0.055476385,Temperature,0.247046882
549,59,Dominican Republic,Ebisuzaki,0.397475838,Temperature,0.247046882
550,60,Dominican Republic,Ebisuzaki,0.051457112,Temperature,0.247046882
551,61,Dominican Republic,Ebisuzaki,0.155083363,Temperature,0.247046882
552,62,Dominican Republic,Ebisuzaki,0.091875618,Temperature,0.247046882
553,63,Dominican Republic,Ebisuzaki,-0.022545808,Temperature,0.247046882
554,64,Dominican Republic,Ebisuzaki,0.109665955,Temperature,0.247046882
555,65,Dominican Republic,Ebisuzaki,0.140977671,Temperature,0.247046882
556,66,Dominican Republic,Ebisuzaki,0.089866443,Temperature,0.247046882
557,67,Dominican Republic,Ebisuzaki,-0.230727518,Temperature,0.247046882
558,68,Dominican Republic,Ebisuzaki,0.105209687,Temperature,0.247046882
559,69,Dominican Republic,Ebisuzaki,-0.012666005,Temperature,0.247046882
560,70,Dominican Republic,Ebisuzaki,0.284883103,Temperature,0.247046882
561,1,Jamaica,Seasonal,-0.123710166,Temperature,-0.051977482
562,2,Jamaica,Seasonal,-0.132995847,Temperature,-0.051977482
563,3,Jamaica,Seasonal,-0.073575553,Temperature,-0.051977482
564,4,Jamaica,Seasonal,-0.116753234,Temperature,-0.051977482
565,5,Jamaica,Seasonal,-0.117949873,Temperature,-0.051977482
566,6,Jamaica,Seasonal,-0.09849752,Temperature,-0.051977482
567,7,Jamaica,Seasonal,-0.095863736,Temperature,-0.051977482
568,8,Jamaica,Seasonal,-0.17027656,Temperature,-0.051977482
569,9,Jamaica,Seasonal,-0.137490846,Temperature,-0.051977482
570,10,Jamaica,Seasonal,-0.087165118,Temperature,-0.051977482
571,11,Jamaica,Seasonal,-0.153886795,Temperature,-0.051977482
572,12,Jamaica,Seasonal,-0.17297408,Temperature,-0.051977482
573,13,Jamaica,Seasonal,-0.202090751,Temperature,-0.051977482
574,14,Jamaica,Seasonal,-0.063858733,Temperature,-0.051977482
575,15,Jamaica,Seasonal,-0.114976026,Temperature,-0.051977482
576,16,Jamaica,Seasonal,-0.159856935,Temperature,-0.051977482
577,17,Jamaica,Seasonal,-0.17045331,Temperature,-0.051977482
578,18,Jamaica,Seasonal,-0.18681102,Temperature,-0.051977482
579,19,Jamaica,Seasonal,-0.07495655,Temperature,-0.051977482
580,20,Jamaica,Seasonal,-0.152074182,Temperature,-0.051977482
581,21,Jamaica,Seasonal,-0.145638549,Temperature,-0.051977482
582,22,Jamaica,Seasonal,-0.129589945,Temperature,-0.051977482
583,23,Jamaica,Seasonal,-0.139694572,Temperature,-0.051977482
584,24,Jamaica,Seasonal,-0.130192798,Temperature,-0.051977482
585,25,Jamaica,Seasonal,-0.048235413,Temperature,-0.051977482
586,26,Jamaica,Seasonal,-0.143771013,Temperature,-0.051977482
587,27,Jamaica,Seasonal,-0.098423937,Temperature,-0.051977482
588,28,Jamaica,Seasonal,-0.159358224,Temperature,-0.051977482
589,29,Jamaica,Seasonal,-0.188626138,Temperature,-0.051977482
590,30,Jamaica,Seasonal,-0.13247063,Temperature,-0.051977482
591,31,Jamaica,Seasonal,-0.124489612,Temperature,-0.051977482
592,32,Jamaica,Seasonal,-0.23945081,Temperature,-0.051977482
593,33,Jamaica,Seasonal,-0.100805442,Temperature,-0.051977482
594,34,Jamaica,Seasonal,-0.126745806,Temperature,-0.051977482
595,35,Jamaica,Seasonal,-0.136360996,Temperature,-0.051977482
596,36,Jamaica,Seasonal,-0.120411295,Temperature,-0.051977482
597,37,Jamaica,Seasonal,-0.095379955,Temperature,-0.051977482
598,38,Jamaica,Seasonal,-0.111906014,Temperature,-0.051977482
599,39,Jamaica,Seasonal,-0.110684609,Temperature,-0.051977482
600,40,Jamaica,Seasonal,-0.15030378,Temperature,-0.051977482
601,41,Jamaica,Seasonal,-0.105592474,Temperature,-0.051977482
602,42,Jamaica,Seasonal,-0.158654546,Temperature,-0.051977482
603,43,Jamaica,Seasonal,-0.141166614,Temperature,-0.051977482
604,44,Jamaica,Seasonal,-0.083991437,Temperature,-0.051977482
605,45,Jamaica,Seasonal,-0.14341844,Temperature,-0.051977482
606,46,Jamaica,Seasonal,-0.128605666,Temperature,-0.051977482
607,47,Jamaica,Seasonal,-0.125331323,Temperature,-0.051977482
608,48,Jamaica,Seasonal,-0.110210321,Temperature,-0.051977482
609,49,Jamaica,Seasonal,-0.130074661,Temperature,-0.051977482
610,50,Jamaica,Seasonal,-0.136234806,Temperature,-0.051977482
611,51,Jamaica,Seasonal,-0.116744843,Temperature,-0.051977482
612,52,Jamaica,Seasonal,-0.06865752,Temperature,-0.051977482
613,53,Jamaica,Seasonal,-0.121571152,Temperature,-0.051977482
614,54,Jamaica,Seasonal,-0.187188502,Temperature,-0.051977482
615,55,Jamaica,Seasonal,-0.130418121,Temperature,-0.051977482
616,56,Jamaica,Seasonal,-0.153329843,Temperature,-0.051977482
617,57,Jamaica,Seasonal,-0.199338752,Temperature,-0.051977482
618,58,Jamaica,Seasonal,-0.17529079,Temperature,-0.051977482
619,59,Jamaica,Seasonal,-0.16790941,Temperature,-0.051977482
620,60,Jamaica,Seasonal,-0.060368896,Temperature,-0.051977482
621,61,Jamaica,Seasonal,-0.122388039,Temperature,-0.051977482
622,62,Jamaica,Seasonal,-0.140285456,Temperature,-0.051977482
623,63,Jamaica,Seasonal,-0.038446325,Temperature,-0.051977482
624,64,Jamaica,Seasonal,-0.111572656,Temperature,-0.051977482
625,65,Jamaica,Seasonal,-0.090717197,Temperature,-0.051977482
626,66,Jamaica,Seasonal,-0.150955264,Temperature,-0.051977482
627,67,Jamaica,Seasonal,-0.143126325,Temperature,-0.051977482
628,68,Jamaica,Seasonal,-0.207771798,Temperature,-0.051977482
629,69,Jamaica,Seasonal,-0.115025805,Temperature,-0.051977482
630,70,Jamaica,Seasonal,-0.176916129,Temperature,-0.051977482
631,1,Jamaica,Ebisuzaki,0.234446344,Temperature,-0.051977482
632,2,Jamaica,Ebisuzaki,-0.208295158,Temperature,-0.051977482
633,3,Jamaica,Ebisuzaki,0.139677747,Temperature,-0.051977482
634,4,Jamaica,Ebisuzaki,0.089391847,Temperature,-0.051977482
635,5,Jamaica,Ebisuzaki,0.007104695,Temperature,-0.051977482
636,6,Jamaica,Ebisuzaki,-0.178455576,Temperature,-0.051977482
637,7,Jamaica,Ebisuzaki,-0.438027435,Temperature,-0.051977482
638,8,Jamaica,Ebisuzaki,-0.193454602,Temperature,-0.051977482
639,9,Jamaica,Ebisuzaki,0.001147627,Temperature,-0.051977482
640,10,Jamaica,Ebisuzaki,-0.1400814,Temperature,-0.051977482
641,11,Jamaica,Ebisuzaki,0.046027283,Temperature,-0.051977482
642,12,Jamaica,Ebisuzaki,0.052365868,Temperature,-0.051977482
643,13,Jamaica,Ebisuzaki,-0.158985649,Temperature,-0.051977482
644,14,Jamaica,Ebisuzaki,0.389469382,Temperature,-0.051977482
645,15,Jamaica,Ebisuzaki,0.005052758,Temperature,-0.051977482
646,16,Jamaica,Ebisuzaki,-0.1624649,Temperature,-0.051977482
647,17,Jamaica,Ebisuzaki,-0.103657651,Temperature,-0.051977482
648,18,Jamaica,Ebisuzaki,-0.447030355,Temperature,-0.051977482
649,19,Jamaica,Ebisuzaki,-0.062058755,Temperature,-0.051977482
650,20,Jamaica,Ebisuzaki,-0.040476663,Temperature,-0.051977482
651,21,Jamaica,Ebisuzaki,-0.122013278,Temperature,-0.051977482
652,22,Jamaica,Ebisuzaki,0.033094972,Temperature,-0.051977482
653,23,Jamaica,Ebisuzaki,0.095852012,Temperature,-0.051977482
654,24,Jamaica,Ebisuzaki,-0.161045046,Temperature,-0.051977482
655,25,Jamaica,Ebisuzaki,0.230529432,Temperature,-0.051977482
656,26,Jamaica,Ebisuzaki,0.234637972,Temperature,-0.051977482
657,27,Jamaica,Ebisuzaki,0.194822489,Temperature,-0.051977482
658,28,Jamaica,Ebisuzaki,-0.083174417,Temperature,-0.051977482
659,29,Jamaica,Ebisuzaki,0.261173422,Temperature,-0.051977482
660,30,Jamaica,Ebisuzaki,0.035365589,Temperature,-0.051977482
661,31,Jamaica,Ebisuzaki,-0.122717619,Temperature,-0.051977482
662,32,Jamaica,Ebisuzaki,-0.191552861,Temperature,-0.051977482
663,33,Jamaica,Ebisuzaki,-0.165772447,Temperature,-0.051977482
664,34,Jamaica,Ebisuzaki,-0.27714563,Temperature,-0.051977482
665,35,Jamaica,Ebisuzaki,0.156007081,Temperature,-0.051977482
666,36,Jamaica,Ebisuzaki,-0.037222024,Temperature,-0.051977482
667,37,Jamaica,Ebisuzaki,-0.062360503,Temperature,-0.051977482
668,38,Jamaica,Ebisuzaki,-0.232824475,Temperature,-0.051977482
669,39,Jamaica,Ebisuzaki,0.442075586,Temperature,-0.051977482
670,40,Jamaica,Ebisuzaki,0.028913404,Temperature,-0.051977482
671,41,Jamaica,Ebisuzaki,0.112683443,Temperature,-0.051977482
672,42,Jamaica,Ebisuzaki,0.152417086,Temperature,-0.051977482
673,43,Jamaica,Ebisuzaki,-0.332204683,Temperature,-0.051977482
674,44,Jamaica,Ebisuzaki,-0.187106756,Temperature,-0.051977482
675,45,Jamaica,Ebisuzaki,0.396618086,Temperature,-0.051977482
676,46,Jamaica,Ebisuzaki,-0.087198087,Temperature,-0.051977482
677,47,Jamaica,Ebisuzaki,-0.001823339,Temperature,-0.051977482
678,48,Jamaica,Ebisuzaki,-0.0974191,Temperature,-0.051977482
679,49,Jamaica,Ebisuzaki,-0.022558721,Temperature,-0.051977482
680,50,Jamaica,Ebisuzaki,-0.114541104,Temperature,-0.051977482
681,51,Jamaica,Ebisuzaki,-0.005604681,Temperature,-0.051977482
682,52,Jamaica,Ebisuzaki,-0.465403403,Temperature,-0.051977482
683,53,Jamaica,Ebisuzaki,-0.10079161,Temperature,-0.051977482
684,54,Jamaica,Ebisuzaki,-0.18474568,Temperature,-0.051977482
685,55,Jamaica,Ebisuzaki,-0.049876407,Temperature,-0.051977482
686,56,Jamaica,Ebisuzaki,0.062253328,Temperature,-0.051977482
687,57,Jamaica,Ebisuzaki,-0.029615647,Temperature,-0.051977482
688,58,Jamaica,Ebisuzaki,-0.115173262,Temperature,-0.051977482
689,59,Jamaica,Ebisuzaki,0.12427332,Temperature,-0.051977482
690,60,Jamaica,Ebisuzaki,-0.331645816,Temperature,-0.051977482
691,61,Jamaica,Ebisuzaki,0.047472975,Temperature,-0.051977482
692,62,Jamaica,Ebisuzaki,-0.126511722,Temperature,-0.051977482
693,63,Jamaica,Ebisuzaki,0.07208855,Temperature,-0.051977482
694,64,Jamaica,Ebisuzaki,-0.069438565,Temperature,-0.051977482
695,65,Jamaica,Ebisuzaki,0.073538585,Temperature,-0.051977482
696,66,Jamaica,Ebisuzaki,0.029642908,Temperature,-0.051977482
697,67,Jamaica,Ebisuzaki,-0.047753543,Temperature,-0.051977482
698,68,Jamaica,Ebisuzaki,-0.015254712,Temperature,-0.051977482
699,69,Jamaica,Ebisuzaki,0.219262986,Temperature,-0.051977482
700,70,Jamaica,Ebisuzaki,-0.177844365,Temperature,-0.051977482
701,1,Belize,Seasonal,0.21512673,Temperature,0.253225868
702,2,Belize,Seasonal,0.046853189,Temperature,0.253225868
703,3,Belize,Seasonal,-0.108367181,Temperature,0.253225868
704,4,Belize,Seasonal,0.123303796,Temperature,0.253225868
705,5,Belize,Seasonal,0.148648305,Temperature,0.253225868
706,6,Belize,Seasonal,0.141042296,Temperature,0.253225868
707,7,Belize,Seasonal,0.069516176,Temperature,0.253225868
708,8,Belize,Seasonal,0.060911992,Temperature,0.253225868
709,9,Belize,Seasonal,-0.043285195,Temperature,0.253225868
710,10,Belize,Seasonal,0.039258336,Temperature,0.253225868
711,11,Belize,Seasonal,0.132885778,Temperature,0.253225868
712,12,Belize,Seasonal,0.106618166,Temperature,0.253225868
713,13,Belize,Seasonal,0.100238693,Temperature,0.253225868
714,14,Belize,Seasonal,0.021550795,Temperature,0.253225868
715,15,Belize,Seasonal,0.106297527,Temperature,0.253225868
716,16,Belize,Seasonal,0.01890931,Temperature,0.253225868
717,17,Belize,Seasonal,0.099080594,Temperature,0.253225868
718,18,Belize,Seasonal,0.177277928,Temperature,0.253225868
719,19,Belize,Seasonal,0.061607086,Temperature,0.253225868
720,20,Belize,Seasonal,0.193418924,Temperature,0.253225868
