date,Year,Month,Cases,Hemisphere,model,country,facet
2016/3/1,2016,3,-0.990664115,N,sim,El Salvador,N-sim
2016/4/1,2016,4,-0.577580972,N,sim,El Salvador,N-sim
2016/5/1,2016,5,-0.067509348,N,sim,El Salvador,N-sim
2016/6/1,2016,6,0.536249162,N,sim,El Salvador,N-sim
2016/7/1,2016,7,0.940632853,N,sim,El Salvador,N-sim
2016/8/1,2016,8,1.140297423,N,sim,El Salvador,N-sim
2016/9/1,2016,9,0.011760752,N,sim,El Salvador,N-sim
2016/10/1,2016,10,-0.411925837,N,sim,El Salvador,N-sim
2016/11/1,2016,11,-0.598911047,N,sim,El Salvador,N-sim
2016/12/1,2016,12,-0.783889432,N,sim,El Salvador,N-sim
2017/1/1,2017,1,-0.955665194,N,sim,El Salvador,N-sim
2017/2/1,2017,2,-1.046407989,N,sim,El Salvador,N-sim
2017/3/1,2017,3,-0.690105872,N,sim,El Salvador,N-sim
2017/4/1,2017,4,0.001488028,N,sim,El Salvador,N-sim
2017/5/1,2017,5,0.902513365,N,sim,El Salvador,N-sim
2017/6/1,2017,6,0.183554456,N,sim,El Salvador,N-sim
2017/7/1,2017,7,0.009938703,N,sim,El Salvador,N-sim
2017/8/1,2017,8,0.020614184,N,sim,El Salvador,N-sim
2017/9/1,2017,9,0.128714109,N,sim,El Salvador,N-sim
2017/10/1,2017,10,-0.183716372,N,sim,El Salvador,N-sim
2017/11/1,2017,11,-0.542552058,N,sim,El Salvador,N-sim
2017/12/1,2017,12,-0.843850743,N,sim,El Salvador,N-sim
2018/1/1,2018,1,-1.104438528,N,sim,El Salvador,N-sim
2018/2/1,2018,2,-0.96843828,N,sim,El Salvador,N-sim
2018/3/1,2018,3,-0.634201057,N,sim,El Salvador,N-sim
2018/4/1,2018,4,0.683500373,N,sim,El Salvador,N-sim
2018/5/1,2018,5,1.823198029,N,sim,El Salvador,N-sim
2018/6/1,2018,6,0.737091744,N,sim,El Salvador,N-sim
2018/7/1,2018,7,1.025408733,N,sim,El Salvador,N-sim
2018/8/1,2018,8,0.521112554,N,sim,El Salvador,N-sim
2018/9/1,2018,9,-0.044326697,N,sim,El Salvador,N-sim
2018/10/1,2018,10,-0.678327896,N,sim,El Salvador,N-sim
2018/11/1,2018,11,-0.966434937,N,sim,El Salvador,N-sim
2018/12/1,2018,12,-1.178209276,N,sim,El Salvador,N-sim
2019/1/1,2019,1,-1.267579107,N,sim,El Salvador,N-sim
2019/2/1,2019,2,-1.304382403,N,sim,El Salvador,N-sim
2019/3/1,2019,3,-1.057041694,N,sim,El Salvador,N-sim
2019/4/1,2019,4,-0.516403623,N,sim,El Salvador,N-sim
2019/5/1,2019,5,0.524556879,N,sim,El Salvador,N-sim
2019/6/1,2019,6,0.638739405,N,sim,El Salvador,N-sim
2019/7/1,2019,7,2.159208028,N,sim,El Salvador,N-sim
2019/8/1,2019,8,1.89834067,N,sim,El Salvador,N-sim
2019/9/1,2019,9,0.969183104,N,sim,El Salvador,N-sim
2019/10/1,2019,10,-0.117329689,N,sim,El Salvador,N-sim
2019/11/1,2019,11,-0.691578722,N,sim,El Salvador,N-sim
2019/12/1,2019,12,-0.922853588,N,sim,El Salvador,N-sim
2014/4/1,2014,4,-0.26039642,N,sim,Guatemala,N-sim
2014/5/1,2014,5,-0.259910361,N,sim,Guatemala,N-sim
2014/6/1,2014,6,-0.259757833,N,sim,Guatemala,N-sim
2014/7/1,2014,7,-0.259070244,N,sim,Guatemala,N-sim
2014/8/1,2014,8,-0.259363159,N,sim,Guatemala,N-sim
2014/9/1,2014,9,-0.260507781,N,sim,Guatemala,N-sim
2014/10/1,2014,10,-0.260862061,N,sim,Guatemala,N-sim
2014/11/1,2014,11,-0.261995315,N,sim,Guatemala,N-sim
2014/12/1,2014,12,-0.262465923,N,sim,Guatemala,N-sim
2015/1/1,2015,1,-0.262472324,N,sim,Guatemala,N-sim
2015/2/1,2015,2,-0.262678711,N,sim,Guatemala,N-sim
2015/3/1,2015,3,-0.262375421,N,sim,Guatemala,N-sim
2015/4/1,2015,4,-0.262212629,N,sim,Guatemala,N-sim
2015/5/1,2015,5,-0.261950947,N,sim,Guatemala,N-sim
2015/6/1,2015,6,-0.261921369,N,sim,Guatemala,N-sim
2015/7/1,2015,7,-0.261828771,N,sim,Guatemala,N-sim
2015/8/1,2015,8,-0.261592143,N,sim,Guatemala,N-sim
2015/9/1,2015,9,-0.261992335,N,sim,Guatemala,N-sim
2015/10/1,2015,10,-0.262145084,N,sim,Guatemala,N-sim
2015/11/1,2015,11,-0.262236799,N,sim,Guatemala,N-sim
2015/12/1,2015,12,-0.26253722,N,sim,Guatemala,N-sim
2016/1/1,2016,1,-0.26269935,N,sim,Guatemala,N-sim
2016/2/1,2016,2,-0.26286137,N,sim,Guatemala,N-sim
2016/3/1,2016,3,-0.262659287,N,sim,Guatemala,N-sim
2016/4/1,2016,4,-0.261783741,N,sim,Guatemala,N-sim
2016/5/1,2016,5,-0.254720547,N,sim,Guatemala,N-sim
2016/6/1,2016,6,-0.239973784,N,sim,Guatemala,N-sim
2016/7/1,2016,7,-0.215262264,N,sim,Guatemala,N-sim
2016/8/1,2016,8,-0.1849646,N,sim,Guatemala,N-sim
2016/9/1,2016,9,-0.166752737,N,sim,Guatemala,N-sim
2016/10/1,2016,10,-0.156758071,N,sim,Guatemala,N-sim
2016/11/1,2016,11,-0.191489973,N,sim,Guatemala,N-sim
2016/12/1,2016,12,-0.193641368,N,sim,Guatemala,N-sim
2017/1/1,2017,1,-0.224492635,N,sim,Guatemala,N-sim
2017/2/1,2017,2,-0.22058452,N,sim,Guatemala,N-sim
2017/3/1,2017,3,-0.21514075,N,sim,Guatemala,N-sim
2017/4/1,2017,4,-0.189724423,N,sim,Guatemala,N-sim
2017/5/1,2017,5,-0.172610938,N,sim,Guatemala,N-sim
2017/6/1,2017,6,-0.203367289,N,sim,Guatemala,N-sim
2017/7/1,2017,7,-0.216956959,N,sim,Guatemala,N-sim
2017/8/1,2017,8,-0.223459154,N,sim,Guatemala,N-sim
2017/9/1,2017,9,-0.231924567,N,sim,Guatemala,N-sim
2017/10/1,2017,10,-0.242057745,N,sim,Guatemala,N-sim
2017/11/1,2017,11,-0.252673118,N,sim,Guatemala,N-sim
2017/12/1,2017,12,-0.257453469,N,sim,Guatemala,N-sim
2018/1/1,2018,1,-0.260661854,N,sim,Guatemala,N-sim
2018/2/1,2018,2,-0.259865663,N,sim,Guatemala,N-sim
2018/3/1,2018,3,-0.257613612,N,sim,Guatemala,N-sim
2018/4/1,2018,4,-0.253876787,N,sim,Guatemala,N-sim
2018/5/1,2018,5,-0.243744603,N,sim,Guatemala,N-sim
2018/6/1,2018,6,-0.239726782,N,sim,Guatemala,N-sim
2018/7/1,2018,7,-0.23392509,N,sim,Guatemala,N-sim
2018/8/1,2018,8,-0.231564658,N,sim,Guatemala,N-sim
2018/9/1,2018,9,-0.234182908,N,sim,Guatemala,N-sim
2018/10/1,2018,10,-0.239345572,N,sim,Guatemala,N-sim
2018/11/1,2018,11,-0.244339594,N,sim,Guatemala,N-sim
2018/12/1,2018,12,-0.252347865,N,sim,Guatemala,N-sim
2019/1/1,2019,1,-0.256022443,N,sim,Guatemala,N-sim
2019/2/1,2019,2,-0.25401872,N,sim,Guatemala,N-sim
2019/3/1,2019,3,-0.252088612,N,sim,Guatemala,N-sim
2019/4/1,2019,4,-0.251318025,N,sim,Guatemala,N-sim
2019/5/1,2019,5,-0.238194218,N,sim,Guatemala,N-sim
2019/6/1,2019,6,0.013014734,N,sim,Guatemala,N-sim
2019/7/1,2019,7,1.365253329,N,sim,Guatemala,N-sim
2019/8/1,2019,8,5.376918507,N,sim,Guatemala,N-sim
2019/9/1,2019,9,5.383775645,N,sim,Guatemala,N-sim
2019/10/1,2019,10,2.045259387,N,sim,Guatemala,N-sim
2019/11/1,2019,11,0.569212879,N,sim,Guatemala,N-sim
2019/12/1,2019,12,0.243688034,N,sim,Guatemala,N-sim
2014/4/1,2014,4,-0.640353504,N,sim,Honduras,N-sim
2014/5/1,2014,5,-0.123061701,N,sim,Honduras,N-sim
2014/6/1,2014,6,0.445488286,N,sim,Honduras,N-sim
2014/7/1,2014,7,1.027358544,N,sim,Honduras,N-sim
2014/8/1,2014,8,0.984555627,N,sim,Honduras,N-sim
2014/9/1,2014,9,0.340492337,N,sim,Honduras,N-sim
2014/10/1,2014,10,-0.008789034,N,sim,Honduras,N-sim
2014/11/1,2014,11,-0.597506046,N,sim,Honduras,N-sim
2014/12/1,2014,12,-0.8006557,N,sim,Honduras,N-sim
2015/1/1,2015,1,-0.79485761,N,sim,Honduras,N-sim
2015/2/1,2015,2,-0.876255263,N,sim,Honduras,N-sim
2015/3/1,2015,3,-0.782357099,N,sim,Honduras,N-sim
2015/4/1,2015,4,-0.691047891,N,sim,Honduras,N-sim
2015/5/1,2015,5,-0.144215935,N,sim,Honduras,N-sim
2015/6/1,2015,6,0.720410448,N,sim,Honduras,N-sim
2015/7/1,2015,7,1.715978161,N,sim,Honduras,N-sim
2015/8/1,2015,8,2.303669061,N,sim,Honduras,N-sim
2015/9/1,2015,9,1.391547841,N,sim,Honduras,N-sim
2015/10/1,2015,10,0.463708519,N,sim,Honduras,N-sim
2015/11/1,2015,11,-0.017732549,N,sim,Honduras,N-sim
2015/12/1,2015,12,-0.463691041,N,sim,Honduras,N-sim
2016/1/1,2016,1,-0.636688822,N,sim,Honduras,N-sim
2016/2/1,2016,2,-0.802146379,N,sim,Honduras,N-sim
2016/3/1,2016,3,-0.653571729,N,sim,Honduras,N-sim
2016/4/1,2016,4,-0.464107687,N,sim,Honduras,N-sim
2016/5/1,2016,5,-0.20613496,N,sim,Honduras,N-sim
2016/6/1,2016,6,-0.235374609,N,sim,Honduras,N-sim
2016/7/1,2016,7,-0.277796964,N,sim,Honduras,N-sim
2016/8/1,2016,8,-0.287864126,N,sim,Honduras,N-sim
2016/9/1,2016,9,-0.052657529,N,sim,Honduras,N-sim
2016/10/1,2016,10,0.004023257,N,sim,Honduras,N-sim
2016/11/1,2016,11,-0.373813878,N,sim,Honduras,N-sim
2016/12/1,2016,12,-0.423596605,N,sim,Honduras,N-sim
2017/1/1,2017,1,-0.681980904,N,sim,Honduras,N-sim
2017/2/1,2017,2,-0.689575252,N,sim,Honduras,N-sim
2017/3/1,2017,3,-0.657306321,N,sim,Honduras,N-sim
2017/4/1,2017,4,-0.446866206,N,sim,Honduras,N-sim
2017/5/1,2017,5,-0.06745946,N,sim,Honduras,N-sim
2017/6/1,2017,6,-0.018959935,N,sim,Honduras,N-sim
2017/7/1,2017,7,-0.165137884,N,sim,Honduras,N-sim
2017/8/1,2017,8,-0.263391946,N,sim,Honduras,N-sim
2017/9/1,2017,9,-0.311239157,N,sim,Honduras,N-sim
2017/10/1,2017,10,-0.278904825,N,sim,Honduras,N-sim
2017/11/1,2017,11,-0.628059342,N,sim,Honduras,N-sim
2017/12/1,2017,12,-0.76586885,N,sim,Honduras,N-sim
2018/1/1,2018,1,-0.870532722,N,sim,Honduras,N-sim
2018/2/1,2018,2,-0.844215233,N,sim,Honduras,N-sim
2018/3/1,2018,3,-0.793621202,N,sim,Honduras,N-sim
2018/4/1,2018,4,-0.604238912,N,sim,Honduras,N-sim
2018/5/1,2018,5,-0.225283203,N,sim,Honduras,N-sim
2018/6/1,2018,6,-0.020873463,N,sim,Honduras,N-sim
2018/7/1,2018,7,0.196100498,N,sim,Honduras,N-sim
2018/8/1,2018,8,0.088609747,N,sim,Honduras,N-sim
2018/9/1,2018,9,-0.104432715,N,sim,Honduras,N-sim
2018/10/1,2018,10,-0.38442736,N,sim,Honduras,N-sim
2018/11/1,2018,11,-0.29866648,N,sim,Honduras,N-sim
2018/12/1,2018,12,-0.410769655,N,sim,Honduras,N-sim
2019/1/1,2019,1,-0.545936646,N,sim,Honduras,N-sim
2019/2/1,2019,2,-0.402094508,N,sim,Honduras,N-sim
2019/3/1,2019,3,-0.186012475,N,sim,Honduras,N-sim
2019/4/1,2019,4,-0.056776631,N,sim,Honduras,N-sim
2019/5/1,2019,5,0.715596184,N,sim,Honduras,N-sim
2019/6/1,2019,6,1.027614508,N,sim,Honduras,N-sim
2019/7/1,2019,7,3.34533114,N,sim,Honduras,N-sim
2019/8/1,2019,8,5.049151579,N,sim,Honduras,N-sim
2019/9/1,2019,9,1.845061779,N,sim,Honduras,N-sim
2019/10/1,2019,10,0.188892915,N,sim,Honduras,N-sim
2019/11/1,2019,11,-0.295008564,N,sim,Honduras,N-sim
2019/12/1,2019,12,-0.481673916,N,sim,Honduras,N-sim
2014/4/1,2014,4,-0.437029816,N,sim,Jamaica,N-sim
2014/5/1,2014,5,-0.437761782,N,sim,Jamaica,N-sim
2014/6/1,2014,6,-0.437661706,N,sim,Jamaica,N-sim
2014/7/1,2014,7,-0.436462178,N,sim,Jamaica,N-sim
2014/8/1,2014,8,-0.433528071,N,sim,Jamaica,N-sim
2014/9/1,2014,9,-0.429206071,N,sim,Jamaica,N-sim
2014/10/1,2014,10,-0.426628819,N,sim,Jamaica,N-sim
2014/11/1,2014,11,-0.429369244,N,sim,Jamaica,N-sim
2014/12/1,2014,12,-0.433874525,N,sim,Jamaica,N-sim
2015/1/1,2015,1,-0.436609634,N,sim,Jamaica,N-sim
2015/2/1,2015,2,-0.438520097,N,sim,Jamaica,N-sim
2015/3/1,2015,3,-0.438921095,N,sim,Jamaica,N-sim
2015/4/1,2015,4,-0.439297826,N,sim,Jamaica,N-sim
2015/5/1,2015,5,-0.43928026,N,sim,Jamaica,N-sim
2015/6/1,2015,6,-0.439038737,N,sim,Jamaica,N-sim
2015/7/1,2015,7,-0.438389975,N,sim,Jamaica,N-sim
2015/8/1,2015,8,-0.436888369,N,sim,Jamaica,N-sim
2015/9/1,2015,9,-0.432783624,N,sim,Jamaica,N-sim
2015/10/1,2015,10,-0.425521508,N,sim,Jamaica,N-sim
2015/11/1,2015,11,-0.423652648,N,sim,Jamaica,N-sim
2015/12/1,2015,12,-0.428457002,N,sim,Jamaica,N-sim
2016/1/1,2016,1,-0.431618302,N,sim,Jamaica,N-sim
2016/2/1,2016,2,-0.436172118,N,sim,Jamaica,N-sim
2016/3/1,2016,3,-0.437584511,N,sim,Jamaica,N-sim
2016/4/1,2016,4,-0.438262857,N,sim,Jamaica,N-sim
2016/5/1,2016,5,-0.438387432,N,sim,Jamaica,N-sim
2016/6/1,2016,6,-0.438269328,N,sim,Jamaica,N-sim
2016/7/1,2016,7,-0.43589246,N,sim,Jamaica,N-sim
2016/8/1,2016,8,-0.429746206,N,sim,Jamaica,N-sim
2016/9/1,2016,9,-0.421802739,N,sim,Jamaica,N-sim
2016/10/1,2016,10,-0.405091391,N,sim,Jamaica,N-sim
2016/11/1,2016,11,-0.408382583,N,sim,Jamaica,N-sim
2016/12/1,2016,12,-0.418423721,N,sim,Jamaica,N-sim
2017/1/1,2017,1,-0.428854533,N,sim,Jamaica,N-sim
2017/2/1,2017,2,-0.434804101,N,sim,Jamaica,N-sim
2017/3/1,2017,3,-0.436791066,N,sim,Jamaica,N-sim
2017/4/1,2017,4,-0.437838977,N,sim,Jamaica,N-sim
2017/5/1,2017,5,-0.437672338,N,sim,Jamaica,N-sim
2017/6/1,2017,6,-0.435536992,N,sim,Jamaica,N-sim
2017/7/1,2017,7,-0.429219939,N,sim,Jamaica,N-sim
2017/8/1,2017,8,-0.406743689,N,sim,Jamaica,N-sim
2017/9/1,2017,9,-0.332609139,N,sim,Jamaica,N-sim
2017/10/1,2017,10,-0.16535444,N,sim,Jamaica,N-sim
2017/11/1,2017,11,0.047466621,N,sim,Jamaica,N-sim
2017/12/1,2017,12,0.098366608,N,sim,Jamaica,N-sim
2018/1/1,2018,1,-0.157114443,N,sim,Jamaica,N-sim
2018/2/1,2018,2,-0.316394705,N,sim,Jamaica,N-sim
2018/3/1,2018,3,-0.374610659,N,sim,Jamaica,N-sim
2018/4/1,2018,4,-0.396669269,N,sim,Jamaica,N-sim
2018/5/1,2018,5,-0.398285512,N,sim,Jamaica,N-sim
2018/6/1,2018,6,-0.387042303,N,sim,Jamaica,N-sim
2018/7/1,2018,7,-0.297998239,N,sim,Jamaica,N-sim
2018/8/1,2018,8,-0.002692385,N,sim,Jamaica,N-sim
2018/9/1,2018,9,0.91432994,N,sim,Jamaica,N-sim
2018/10/1,2018,10,1.59816534,N,sim,Jamaica,N-sim
2018/11/1,2018,11,1.911123906,N,sim,Jamaica,N-sim
2018/12/1,2018,12,1.98837515,N,sim,Jamaica,N-sim
2019/1/1,2019,1,0.85215092,N,sim,Jamaica,N-sim
2019/2/1,2019,2,0.082358567,N,sim,Jamaica,N-sim
2019/3/1,2019,3,-0.134699441,N,sim,Jamaica,N-sim
2019/4/1,2019,4,-0.263681559,N,sim,Jamaica,N-sim
2019/5/1,2019,5,-0.245670606,N,sim,Jamaica,N-sim
2019/6/1,2019,6,-0.162107624,N,sim,Jamaica,N-sim
2019/7/1,2019,7,0.153706236,N,sim,Jamaica,N-sim
2019/8/1,2019,8,1.36289068,N,sim,Jamaica,N-sim
2019/9/1,2019,9,4.078416717,N,sim,Jamaica,N-sim
2019/10/1,2019,10,4.603508059,N,sim,Jamaica,N-sim
2019/11/1,2019,11,2.569724834,N,sim,Jamaica,N-sim
2019/12/1,2019,12,1.080325019,N,sim,Jamaica,N-sim
2014/4/1,2014,4,-0.448961412,N,sim,Laos,N-sim
2014/5/1,2014,5,-0.448949112,N,sim,Laos,N-sim
2014/6/1,2014,6,-0.448835055,N,sim,Laos,N-sim
2014/7/1,2014,7,-0.448907738,N,sim,Laos,N-sim
2014/8/1,2014,8,-0.448916684,N,sim,Laos,N-sim
2014/9/1,2014,9,-0.448942403,N,sim,Laos,N-sim
2014/10/1,2014,10,-0.448898793,N,sim,Laos,N-sim
2014/11/1,2014,11,-0.448949112,N,sim,Laos,N-sim
2014/12/1,2014,12,-0.448954703,N,sim,Laos,N-sim
2015/1/1,2015,1,-0.448977067,N,sim,Laos,N-sim
2015/2/1,2015,2,-0.448975949,N,sim,Laos,N-sim
2015/3/1,2015,3,-0.448979303,N,sim,Laos,N-sim
2015/4/1,2015,4,-0.448978185,N,sim,Laos,N-sim
2015/5/1,2015,5,-0.448927866,N,sim,Laos,N-sim
2015/6/1,2015,6,-0.44886972,N,sim,Laos,N-sim
2015/7/1,2015,7,-0.448640488,N,sim,Laos,N-sim
2015/8/1,2015,8,-0.448557741,N,sim,Laos,N-sim
2015/9/1,2015,9,-0.448404547,N,sim,Laos,N-sim
2015/10/1,2015,10,-0.448007586,N,sim,Laos,N-sim
2015/11/1,2015,11,-0.447924839,N,sim,Laos,N-sim
2015/12/1,2015,12,-0.44860806,N,sim,Laos,N-sim
2016/1/1,2016,1,-0.448831701,N,sim,Laos,N-sim
2016/2/1,2016,2,-0.448953585,N,sim,Laos,N-sim
2016/3/1,2016,3,-0.448946875,N,sim,Laos,N-sim
2016/4/1,2016,4,-0.448871956,N,sim,Laos,N-sim
2016/5/1,2016,5,-0.448091451,N,sim,Laos,N-sim
2016/6/1,2016,6,-0.446124533,N,sim,Laos,N-sim
2016/7/1,2016,7,-0.439616597,N,sim,Laos,N-sim
2016/8/1,2016,8,-0.428792401,N,sim,Laos,N-sim
2016/9/1,2016,9,-0.410165391,N,sim,Laos,N-sim
2016/10/1,2016,10,-0.373214403,N,sim,Laos,N-sim
2016/11/1,2016,11,-0.352097156,N,sim,Laos,N-sim
2016/12/1,2016,12,-0.412240774,N,sim,Laos,N-sim
2017/1/1,2017,1,-0.434579097,N,sim,Laos,N-sim
2017/2/1,2017,2,-0.443201553,N,sim,Laos,N-sim
2017/3/1,2017,3,-0.442302519,N,sim,Laos,N-sim
2017/4/1,2017,4,-0.432405312,N,sim,Laos,N-sim
2017/5/1,2017,5,-0.388297831,N,sim,Laos,N-sim
2017/6/1,2017,6,-0.250612489,N,sim,Laos,N-sim
2017/7/1,2017,7,0.100561113,N,sim,Laos,N-sim
2017/8/1,2017,8,0.54377952,N,sim,Laos,N-sim
2017/9/1,2017,9,0.976509192,N,sim,Laos,N-sim
2017/10/1,2017,10,1.397148862,N,sim,Laos,N-sim
2017/11/1,2017,11,0.459576667,N,sim,Laos,N-sim
2017/12/1,2017,12,-0.164713323,N,sim,Laos,N-sim
2018/1/1,2018,1,-0.349154048,N,sim,Laos,N-sim
2018/2/1,2018,2,-0.411091262,N,sim,Laos,N-sim
2018/3/1,2018,3,-0.398329222,N,sim,Laos,N-sim
2018/4/1,2018,4,-0.38749608,N,sim,Laos,N-sim
2018/5/1,2018,5,-0.258921849,N,sim,Laos,N-sim
2018/6/1,2018,6,-0.080781074,N,sim,Laos,N-sim
2018/7/1,2018,7,0.121068939,N,sim,Laos,N-sim
2018/8/1,2018,8,0.157389261,N,sim,Laos,N-sim
2018/9/1,2018,9,0.328373543,N,sim,Laos,N-sim
2018/10/1,2018,10,0.450541594,N,sim,Laos,N-sim
2018/11/1,2018,11,0.161566864,N,sim,Laos,N-sim
2018/12/1,2018,12,-0.096390057,N,sim,Laos,N-sim
2019/1/1,2019,1,-0.315102558,N,sim,Laos,N-sim
2019/2/1,2019,2,-0.354522537,N,sim,Laos,N-sim
2019/3/1,2019,3,-0.315517411,N,sim,Laos,N-sim
2019/4/1,2019,4,-0.091787537,N,sim,Laos,N-sim
2019/5/1,2019,5,1.180427879,N,sim,Laos,N-sim
2019/6/1,2019,6,3.360592082,N,sim,Laos,N-sim
2019/7/1,2019,7,5.099042978,N,sim,Laos,N-sim
2019/8/1,2019,8,3.716189292,N,sim,Laos,N-sim
2019/9/1,2019,9,1.61994951,N,sim,Laos,N-sim
2019/10/1,2019,10,0.728902349,N,sim,Laos,N-sim
2019/11/1,2019,11,0.068720309,N,sim,Laos,N-sim
2019/12/1,2019,12,-0.325021011,N,sim,Laos,N-sim
2014/4/1,2014,4,-0.270644934,N,sim,Malaysia,N-sim
2014/5/1,2014,5,-0.030688694,N,sim,Malaysia,N-sim
2014/6/1,2014,6,0.931245214,N,sim,Malaysia,N-sim
2014/7/1,2014,7,1.775626633,N,sim,Malaysia,N-sim
2014/8/1,2014,8,0.550328463,N,sim,Malaysia,N-sim
2014/9/1,2014,9,0.255283582,N,sim,Malaysia,N-sim
2014/10/1,2014,10,0.480581484,N,sim,Malaysia,N-sim
2014/11/1,2014,11,0.079029544,N,sim,Malaysia,N-sim
2014/12/1,2014,12,0.316431329,N,sim,Malaysia,N-sim
2015/1/1,2015,1,0.436808923,N,sim,Malaysia,N-sim
2015/2/1,2015,2,-0.523193819,N,sim,Malaysia,N-sim
2015/3/1,2015,3,0.472588293,N,sim,Malaysia,N-sim
2015/4/1,2015,4,-0.032257666,N,sim,Malaysia,N-sim
2015/5/1,2015,5,0.349221346,N,sim,Malaysia,N-sim
2015/6/1,2015,6,-0.031903699,N,sim,Malaysia,N-sim
2015/7/1,2015,7,0.002573634,N,sim,Malaysia,N-sim
2015/8/1,2015,8,0.009202962,N,sim,Malaysia,N-sim
2015/9/1,2015,9,-0.490504101,N,sim,Malaysia,N-sim
2015/10/1,2015,10,-0.262138836,N,sim,Malaysia,N-sim
2015/11/1,2015,11,-1.103376738,N,sim,Malaysia,N-sim
2015/12/1,2015,12,-0.480097617,N,sim,Malaysia,N-sim
2016/1/1,2016,1,0.375619252,N,sim,Malaysia,N-sim
2016/2/1,2016,2,3.203940533,N,sim,Malaysia,N-sim
2016/3/1,2016,3,1.33245433,N,sim,Malaysia,N-sim
2016/4/1,2016,4,0.193150618,N,sim,Malaysia,N-sim
2016/5/1,2016,5,0.378279846,N,sim,Malaysia,N-sim
2016/6/1,2016,6,-0.037373478,N,sim,Malaysia,N-sim
2016/7/1,2016,7,0.203384629,N,sim,Malaysia,N-sim
2016/8/1,2016,8,0.413323686,N,sim,Malaysia,N-sim
2016/9/1,2016,9,-0.15384204,N,sim,Malaysia,N-sim
2016/10/1,2016,10,0.079018135,N,sim,Malaysia,N-sim
2016/11/1,2016,11,-0.380634353,N,sim,Malaysia,N-sim
2016/12/1,2016,12,-0.081798517,N,sim,Malaysia,N-sim
2017/1/1,2017,1,-0.257343824,N,sim,Malaysia,N-sim
2017/2/1,2017,2,-0.999895385,N,sim,Malaysia,N-sim
2017/3/1,2017,3,-0.022295101,N,sim,Malaysia,N-sim
2017/4/1,2017,4,-0.541908721,N,sim,Malaysia,N-sim
2017/5/1,2017,5,-0.062279095,N,sim,Malaysia,N-sim
2017/6/1,2017,6,1.970171555,N,sim,Malaysia,N-sim
2017/7/1,2017,7,1.252829694,N,sim,Malaysia,N-sim
2017/8/1,2017,8,0.340471398,N,sim,Malaysia,N-sim
2017/9/1,2017,9,-0.060065605,N,sim,Malaysia,N-sim
2017/10/1,2017,10,0.306798319,N,sim,Malaysia,N-sim
2017/11/1,2017,11,-0.396882627,N,sim,Malaysia,N-sim
2017/12/1,2017,12,0.02889751,N,sim,Malaysia,N-sim
2018/1/1,2018,1,-0.197342094,N,sim,Malaysia,N-sim
2018/2/1,2018,2,-0.714428322,N,sim,Malaysia,N-sim
2018/3/1,2018,3,0.11722672,N,sim,Malaysia,N-sim
2018/4/1,2018,4,-0.348967532,N,sim,Malaysia,N-sim
2018/5/1,2018,5,-0.234384497,N,sim,Malaysia,N-sim
2018/6/1,2018,6,-0.668109265,N,sim,Malaysia,N-sim
2018/7/1,2018,7,-0.458446961,N,sim,Malaysia,N-sim
2018/8/1,2018,8,-0.630130202,N,sim,Malaysia,N-sim
2018/9/1,2018,9,-1.63127516,N,sim,Malaysia,N-sim
2018/10/1,2018,10,-0.893311112,N,sim,Malaysia,N-sim
2018/11/1,2018,11,-1.165409668,N,sim,Malaysia,N-sim
2018/12/1,2018,12,-1.233859386,N,sim,Malaysia,N-sim
2019/1/1,2019,1,-1.000718744,N,sim,Malaysia,N-sim
2019/2/1,2019,2,-0.987300618,N,sim,Malaysia,N-sim
2019/3/1,2019,3,4.145122235,N,sim,Malaysia,N-sim
2019/4/1,2019,4,2.274198029,N,sim,Malaysia,N-sim
2019/5/1,2019,5,0.567123609,N,sim,Malaysia,N-sim
2019/6/1,2019,6,-0.410376376,N,sim,Malaysia,N-sim
2019/7/1,2019,7,-0.329970571,N,sim,Malaysia,N-sim
2019/8/1,2019,8,-0.365024494,N,sim,Malaysia,N-sim
2019/9/1,2019,9,-0.865392791,N,sim,Malaysia,N-sim
2019/10/1,2019,10,-1.371591469,N,sim,Malaysia,N-sim
2019/11/1,2019,11,-1.498418488,N,sim,Malaysia,N-sim
2019/12/1,2019,12,-1.617348902,N,sim,Malaysia,N-sim
2014/4/1,2014,4,0.0432961,N,sim,Mexico,N-sim
2014/5/1,2014,5,-0.024380328,N,sim,Mexico,N-sim
2014/6/1,2014,6,0.0432961,N,sim,Mexico,N-sim
2014/7/1,2014,7,0.072300283,N,sim,Mexico,N-sim
2014/8/1,2014,8,0.110972527,N,sim,Mexico,N-sim
2014/9/1,2014,9,0.062632222,N,sim,Mexico,N-sim
2014/10/1,2014,10,-0.362762465,N,sim,Mexico,N-sim
2014/11/1,2014,11,-0.391766649,N,sim,Mexico,N-sim
2014/12/1,2014,12,-0.391766649,N,sim,Mexico,N-sim
2015/1/1,2015,1,-0.391766649,N,sim,Mexico,N-sim
2015/2/1,2015,2,-0.391766649,N,sim,Mexico,N-sim
2015/3/1,2015,3,-0.391766649,N,sim,Mexico,N-sim
2015/4/1,2015,4,-0.382098588,N,sim,Mexico,N-sim
2015/5/1,2015,5,-0.362762465,N,sim,Mexico,N-sim
2015/6/1,2015,6,-0.391766649,N,sim,Mexico,N-sim
2015/7/1,2015,7,-0.285417977,N,sim,Mexico,N-sim
2015/8/1,2015,8,-0.256413794,N,sim,Mexico,N-sim
